strada;desvia;percorso;lato;tratto;note;data pulizia;orario pulizia inizio;orario pulizia fine;divieto di sosta inizio;divieto di sosta fine;data posizionamento segnaletica;data prima pubblicazione;data aggiornamento
1300;VIA G. GEROLA;23;entrambi;;;17/04/23;20.15;04.00;19.00;05.00;13/04/23;20/03/23;
1310;VIA DELLE GHIAIE;23;entrambi;rotonda all'incrocio con Via A. Degasperi;;17/04/23;20.15;04.00;19.00;05.00;13/04/23;20/03/23;
1370;VIA GOCCIADORO;23;entrambi;da Largo Donatori Vol. Sangue a  incrocio Viale Verona;;17/04/23;20.15;04.00;19.00;05.00;13/04/23;20/03/23;
1380;VIA GORIZIA;23;entrambi;da incrocio Piazza Vicenza a incrocio Via Bolghera;;17/04/23;20.15;04.00;19.00;05.00;13/04/23;20/03/23;
1850;LARGO MEDAGLIE D'ORO;23;entrambi;;;17/04/23;20.15;04.00;19.00;05.00;13/04/23;20/03/23;
2040;VIA NICOLO' D'ARCO;23;entrambi;;;17/04/23;20.15;04.00;19.00;05.00;13/04/23;20/03/23;
2090;VIA G. ONESTINGHEL;23;entrambi;;;17/04/23;20.15;04.00;19.00;05.00;13/04/23;20/03/23;
2140;VIA P. ORSI;23;entrambi;;;17/04/23;20.15;04.00;19.00;05.00;13/04/23;20/03/23;
2280;VIA PASUBIO;23;entrambi;;;17/04/23;20.15;04.00;19.00;05.00;13/04/23;20/03/23;
2930;VIA SANT'ANTONIO;23;entrambi;;;17/04/23;20.15;04.00;19.00;05.00;13/04/23;20/03/23;
3280;VIA TONALE;23;entrambi;;;17/04/23;20.15;04.00;19.00;05.00;13/04/23;20/03/23;
3470;PIAZZA VICENZA;23;entrambi;da incrocio Via Vicenza a Via Pasubio;;17/04/23;20.15;04.00;19.00;05.00;13/04/23;20/03/23;
3770;VIA H. JEDIN;23;entrambi;;;17/04/23;20.15;04.00;19.00;05.00;13/04/23;20/03/23;
150;VIA L. ANZOLETTI;24;ovest;;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
170;VIA A. APOLLONIO;24;nord;;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
330;VIA BOLGHERA;24;entrambi;;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
340;VIALE N. BOLOGNINI;24;entrambi;da Ponte dei Mille a Ponte dei Cavalleggeri;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
620;VIA CARE' ALTO;24;entrambi;;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
810;VIA COL DI LANA;24;entrambi;;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
860;VIA CONI ZUGNA;24;entrambi;;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
1310;VIA DELLE GHIAIE;24;entrambi;;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
1960;VIA MONTELLO;24;entrambi;;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
2050;VIA A. NICOLODI;24;ovest;;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
2190;VIA PADOVA;24;entrambi;;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
2300;VIA G. PECORI GIRALDI;24;entrambi;;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
2560;VIA RAVENNA;24;entrambi;;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
3470;PIAZZA VICENZA;24;entrambi;;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
3480;VIA VICENZA;24;entrambi;;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
3822;VIA DEL MASO SMALZ;24;entrambi;fino entrata Maso Smalz;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
4048;PONTE BEATO MARIO BORZAGA;24;entrambi;;;18/04/23;20.15;04.00;19.00;05.00;14/04/23;20/03/23;
900;VIA A. DEGASPERI;25;entrambi;;;19/04/23;20.15;04.00;19.00;05.00;17/04/23;20/03/23;
1760;VIA A. MARIGHETTO;25;entrambi;;;19/04/23;20.15;04.00;19.00;05.00;17/04/23;20/03/23;
1800;VIA MARSALA;25;entrambi;;;19/04/23;20.15;04.00;19.00;05.00;17/04/23;20/03/23;
1860;VIA GEN. GIACOMO MEDICI;25;entrambi;;;19/04/23;20.15;04.00;19.00;05.00;17/04/23;20/03/23;
1870;VIA C. MENGUZZATO;25;entrambi;dalla rotatoria incrocio Via Edmund Mach a Piazzale Europa;;19/04/23;20.15;04.00;19.00;05.00;17/04/23;20/03/23;
2600;VIALE DELLE ROBINIE;25;entrambi;;;19/04/23;20.15;04.00;19.00;05.00;17/04/23;20/03/23;
2880;VIA SAN PIO X;25;entrambi;;;19/04/23;20.15;04.00;19.00;05.00;17/04/23;20/03/23;
3250;VIALE DEI TIGLI;25;sud;;;19/04/23;20.15;04.00;19.00;05.00;17/04/23;20/03/23;
3803;PIAZZALE EUROPA;25;entrambi;;;19/04/23;20.15;04.00;19.00;05.00;17/04/23;20/03/23;
3817;VIA DI MADONNA BIANCA;25;entrambi;rotonda all'incrocio con Viale Verona;;19/04/23;20.15;04.00;19.00;05.00;17/04/23;20/03/23;
770;VIA E. CHINI;26;entrambi;;;20/04/23;20.15;04.00;19.00;05.00;18/04/23;20/03/23;
780;VIA LA CLARINA;26;entrambi;;;20/04/23;20.15;04.00;19.00;05.00;18/04/23;20/03/23;
900;VIA A. DEGASPERI;26;entrambi;tratto da civico 21 a Via La Clarina;;20/04/23;20.15;04.00;19.00;05.00;18/04/23;20/03/23;
1050;VIA L. EINAUDI;26;entrambi;;;20/04/23;20.15;04.00;19.00;05.00;18/04/23;20/03/23;
1180;VIA A. FRANK;26;entrambi;;;20/04/23;20.15;04.00;19.00;05.00;18/04/23;20/03/23;
1210;VIA GANDHI;26;entrambi;;;20/04/23;20.15;04.00;19.00;05.00;18/04/23;20/03/23;
1370;VIA GOCCIADORO;26;entrambi;tratto dal civico 86/1 a Via San Bartolameo;;20/04/23;20.15;04.00;19.00;05.00;18/04/23;20/03/23;
1390;VIA A. GRAMSCI;26;entrambi;;;20/04/23;20.15;04.00;19.00;05.00;18/04/23;20/03/23;
2700;VIA SAN BARTOLAMEO;26;entrambi;da incrocio via Chini a incrocio via Gocciadoro;;20/04/23;20.15;04.00;19.00;05.00;18/04/23;20/03/23;
3250;VIALE DEI TIGLI;26;nord;;;20/04/23;20.15;04.00;19.00;05.00;18/04/23;20/03/23;
845;VIA E. CONCI;27;entrambi;;;03/05/23;20.15;04.00;19.00;05.00;28/04/23;20/03/23;
1090;VIA E. FERMI;27;entrambi;;;03/05/23;20.15;04.00;19.00;05.00;28/04/23;20/03/23;
1870;VIA C. MENGUZZATO;27;entrambi;;;03/05/23;20.15;04.00;19.00;05.00;28/04/23;20/03/23;
2080;VIALE DEGLI OLMI;27;entrambi;;;03/05/23;20.15;04.00;19.00;05.00;28/04/23;20/03/23;
3525;VIA A. VOLTA;27;entrambi;;;03/05/23;20.15;04.00;19.00;05.00;28/04/23;20/03/23;
3802;VIA BRUNO DE FINETTI;27;entrambi;;;03/05/23;20.15;04.00;19.00;05.00;28/04/23;20/03/23;
3832;VIA V. DE RICCABONA;27;entrambi;;;03/05/23;20.15;04.00;19.00;05.00;28/04/23;20/03/23;
3902;VIA G. FALCONE;27;entrambi;;;03/05/23;20.15;04.00;19.00;05.00;28/04/23;20/03/23;
7010;VIA ASIAGO;27;entrambi;rotatoria incrocio via E. Conci;;03/05/23;20.15;04.00;19.00;05.00;28/04/23;20/03/23;
775;VIA PADRE E. CHIOCCHETTI;28;entrambi;;;21/04/23;20.15;02.30;19.00;05.00;19/04/23;20/03/23;
1335;VIA G. GILLI;28;entrambi;;;21/04/23;20.15;02.30;19.00;05.00;19/04/23;20/03/23;
1415;VIA R. GUARDINI;28;entrambi;;;21/04/23;20.15;02.30;19.00;05.00;19/04/23;20/03/23;
1555;VIA R. LUNELLI;28;entrambi;compreso parcheggi;;21/04/23;20.15;02.30;19.00;05.00;19/04/23;20/03/23;
1780;VIA G. MARCONI;28;entrambi;;;21/04/23;20.15;02.30;19.00;05.00;19/04/23;20/03/23;
2495;VIA A. PRANZELORES;28;entrambi;;;21/04/23;20.15;02.30;19.00;05.00;19/04/23;20/03/23;
3150;VIA DEI SOLTERI;28;entrambi;;;21/04/23;20.15;02.30;19.00;05.00;19/04/23;20/03/23;
3501;VIA CENTOCHIAVI;28;entrambi;fino sottopasso tangenziale;;21/04/23;20.15;02.30;19.00;05.00;19/04/23;20/03/23;
3506;VIA G. B. TRENER;28;entrambi;;;21/04/23;20.15;02.30;19.00;05.00;19/04/23;20/03/23;
3535;VIA V. ZAMBRA;28;entrambi;;;21/04/23;20.15;02.30;19.00;05.00;19/04/23;20/03/23;
430;VIA BRESCIA;29;entrambi;;;26/04/23;20.15;04.00;19.00;05.00;21/04/23;20/03/23;
560;VIA G. CANESTRINI;29;entrambi;dalla ferrovia al parcheggio ex Sit compreso;;26/04/23;20.15;04.00;19.00;05.00;21/04/23;20/03/23;
960;PIAZZALE DIVISIONI ALPINE;29;entrambi;;;26/04/23;20.15;04.00;19.00;05.00;21/04/23;20/03/23;
1950;LUNGADIGE MONTE GRAPPA;29;entrambi;;;26/04/23;20.15;04.00;19.00;05.00;21/04/23;20/03/23;
2230;VIA PAPIRIA;29;entrambi;;;26/04/23;20.15;04.00;19.00;05.00;21/04/23;20/03/23;
2390;PIAZZA DI PIEDICASTELLO;29;entrambi;;;26/04/23;20.15;04.00;19.00;05.00;21/04/23;20/03/23;
2900;VIA R. DA SANSEVERINO;29;entrambi;;;26/04/23;20.15;04.00;19.00;05.00;21/04/23;20/03/23;
3460;VIA VERRUCA;29;entrambi;;;26/04/23;20.15;04.00;19.00;05.00;21/04/23;20/03/23;
3845;VIA SAN LORENZO;29;entrambi;rotatoria incrocio con Lungadige G. Leopardi Via Brescia Lungadige Monte Grappa;;26/04/23;20.15;04.00;19.00;05.00;21/04/23;20/03/23;
1570;VIA E. MACCANI;30;entrambi;da rotatoria incrocio Via Caduti di Nassiriya a Via Caneppele;;24/04/23;20.15;04.00;19.00;05.00;20/04/23;20/03/23;
3610;VIA MAESTRI DEL LAVORO;30;entrambi;;;24/04/23;20.15;04.00;19.00;05.00;20/04/23;20/03/23;
3680;VIA VITTIME DELLE FOIBE;30;entrambi;;;24/04/23;20.15;04.00;19.00;05.00;20/04/23;20/03/23;
3750;VIA DON LORENZO GUETTI;30;entrambi;;;24/04/23;20.15;04.00;19.00;05.00;20/04/23;20/03/23;
3780;VIA A. DETASSIS;30;entrambi;;;24/04/23;20.15;04.00;19.00;05.00;20/04/23;20/03/23;
5080;VIA L. CANEPPELE;30;entrambi;;;24/04/23;20.15;04.00;19.00;05.00;20/04/23;20/03/23;
5300;LOC. RONCAFORT;30;entrambi;;;24/04/23;20.15;04.00;19.00;05.00;20/04/23;20/03/23;
5420;VIA G. CAPRONI;30;entrambi;;;24/04/23;20.15;04.00;19.00;05.00;20/04/23;20/03/23;
5595;VIA DI MELTA;30;entrambi;;;24/04/23;20.15;04.00;19.00;05.00;20/04/23;20/03/23;
3507;VIA G. UNTERVEGER;31;entrambi;;;27/04/23;20.15;04.00;19.00;05.00;24/04/23;20/03/23;
3900;VIA G. BRUNNER;31;entrambi;;;27/04/23;20.15;04.00;19.00;05.00;24/04/23;20/03/23;
5010;VIA AEROPORTO;31;entrambi;da incrocio con Via Bolzano alla ferrovia;;27/04/23;20.15;04.00;19.00;05.00;24/04/23;20/03/23;
5038;VIA AVISIO;31;entrambi;;;27/04/23;20.15;04.00;19.00;05.00;24/04/23;20/03/23;
5040;VIA BASSA;31;entrambi;;;27/04/23;20.15;04.00;19.00;05.00;24/04/23;20/03/23;
5101;VIA SANT'ANNA;31;entrambi;;;27/04/23;20.15;04.00;19.00;05.00;24/04/23;20/03/23;
5340;VIA SOPRASASSO;31;entrambi;;;27/04/23;20.15;04.00;19.00;05.00;24/04/23;20/03/23;
5520;VIA MARCO POLA;31;entrambi;;;27/04/23;20.15;04.00;19.00;05.00;24/04/23;20/03/23;
5610;VIA DON LORENZO MILANI;31;entrambi;;;27/04/23;20.15;04.00;19.00;05.00;24/04/23;20/03/23;
5615;VIA 25 APRILE;31;entrambi;;;27/04/23;20.15;04.00;19.00;05.00;24/04/23;20/03/23;
5010;VIA AEROPORTO;32;entrambi;da incrocio con Via Bolzano ad incrocio con Piazza Liberta' ;;28/04/23;20.15;02.30;19.00;05.00;26/04/23;20/03/23;
5260;VIA PALUDI;32;entrambi;con laterale asilo;;28/04/23;20.15;02.30;19.00;05.00;26/04/23;20/03/23;
5290;VIA 4 NOVEMBRE;32;entrambi;;;28/04/23;20.15;02.30;19.00;05.00;26/04/23;20/03/23;
5400;PIAZZALE NEUFAHRN;32;entrambi;;;28/04/23;20.15;02.30;19.00;05.00;26/04/23;20/03/23;
5440;VIA 8 MARZO;32;entrambi;;;28/04/23;20.15;02.30;19.00;05.00;26/04/23;20/03/23;
5470;VIA 2 GIUGNO;32;entrambi;;;28/04/23;20.15;02.30;19.00;05.00;26/04/23;20/03/23;
5500;PIAZZA DELLA LIBERTA';32;entrambi;;;28/04/23;20.15;02.30;19.00;05.00;26/04/23;20/03/23;
5645;VIA LAURENCE FEININGER;32;entrambi;;;28/04/23;20.15;02.30;19.00;05.00;26/04/23;20/03/23;
5785;VIA ISARCO;32;entrambi;;;28/04/23;20.15;02.30;19.00;05.00;26/04/23;20/03/23;
290;VIA A. BETTINI;33;entrambi;;;31/03/23;20.15;02.30;19.00;05.00;29/03/23;20/03/23;
3450;VIALE VERONA;33;entrambi;da incrocio Via A. Fogazzaro a incrocio rotonda Via A. Degasperi;;31/03/23;20.15;02.30;19.00;05.00;29/03/23;20/03/23;
3817;VIA DI MADONNA BIANCA;33;entrambi;;;31/03/23;20.15;02.30;19.00;05.00;29/03/23;20/03/23;
