strada;desvia;percorso;lato;tratto;note;data pulizia;orario pulizia inizio;orario pulizia fine;divieto di sosta inizio;divieto di sosta fine;data posizionamento segnaletica;data prima pubblicazione;data aggiornamento
5080;VIA L. CANEPPELE;30;entrambi;;;26/04/22;20.15;04.00;19.00;05.00;21/04/22;17/03/22;
3610;VIA MAESTRI DEL LAVORO;30;entrambi;;;26/04/22;20.15;04.00;19.00;05.00;21/04/22;17/03/22;
3680;VIA VITTIME DELLE FOIBE;30;entrambi;;;26/04/22;20.15;04.00;19.00;05.00;21/04/22;17/03/22;
1950;LUNGADIGE MONTE GRAPPA;29;entrambi;;;27/04/22;20.15;04.00;19.00;05.00;22/04/22;17/03/22;
2390;PIAZZA DI PIEDICASTELLO;29;entrambi;;;27/04/22;20.15;04.00;19.00;05.00;22/04/22;17/03/22;
960;PIAZZALE DIVISIONI ALPINE;29;entrambi;;;27/04/22;20.15;04.00;19.00;05.00;22/04/22;17/03/22;
430;VIA BRESCIA;29;entrambi;;;27/04/22;20.15;04.00;19.00;05.00;22/04/22;17/03/22;
560;VIA G. CANESTRINI;29;entrambi;dalla ferrovia al parcheggio ex Sit compreso;;27/04/22;20.15;04.00;19.00;05.00;22/04/22;17/03/22;
2230;VIA PAPIRIA;29;entrambi;;;27/04/22;20.15;04.00;19.00;05.00;22/04/22;17/03/22;
2900;VIA R. DA SANSEVERINO;29;entrambi;;;27/04/22;20.15;04.00;19.00;05.00;22/04/22;17/03/22;
3845;VIA SAN LORENZO;29;entrambi;rotatoria incrocio con Lungadige G. Leopardi Via Brescia Lungadige Monte Grappa;;27/04/22;20.15;04.00;19.00;05.00;22/04/22;17/03/22;
3460;VIA VERRUCA;29;entrambi;;;27/04/22;20.15;04.00;19.00;05.00;22/04/22;17/03/22;
5615;VIA 25 APRILE;31;entrambi;;;28/04/22;20.15;04.00;19.00;05.00;26/04/22;17/03/22;
5010;VIA AEROPORTO;31;entrambi;da incrocio con Via Bolzano alla ferrovia;;28/04/22;20.15;04.00;19.00;05.00;26/04/22;17/03/22;
5038;VIA AVISIO;31;entrambi;;;28/04/22;20.15;04.00;19.00;05.00;26/04/22;17/03/22;
5040;VIA BASSA;31;entrambi;;;28/04/22;20.15;04.00;19.00;05.00;26/04/22;17/03/22;
5610;VIA DON LORENZO MILANI;31;entrambi;;;28/04/22;20.15;04.00;19.00;05.00;26/04/22;17/03/22;
3900;VIA G. BRUNNER;31;entrambi;;;28/04/22;20.15;04.00;19.00;05.00;26/04/22;17/03/22;
3507;VIA G. UNTERVEGER;31;entrambi;;;28/04/22;20.15;04.00;19.00;05.00;26/04/22;17/03/22;
5520;VIA MARCO POLA;31;entrambi;;;28/04/22;20.15;04.00;19.00;05.00;26/04/22;17/03/22;
5101;VIA SANT'ANNA;31;entrambi;;;28/04/22;20.15;04.00;19.00;05.00;26/04/22;17/03/22;
5340;VIA SOPRASASSO;31;entrambi;;;28/04/22;20.15;04.00;19.00;05.00;26/04/22;17/03/22;
5500;PIAZZA DELLA LIBERTA';32;entrambi;;;29/04/22;20.15;02.30;19.00;05.00;27/04/22;17/03/22;
5400;PIAZZALE NEUFAHRN;32;entrambi;;;29/04/22;20.15;02.30;19.00;05.00;27/04/22;17/03/22;
5470;VIA 2 GIUGNO;32;entrambi;;;29/04/22;20.15;02.30;19.00;05.00;27/04/22;17/03/22;
5290;VIA 4 NOVEMBRE;32;entrambi;;;29/04/22;20.15;02.30;19.00;05.00;27/04/22;17/03/22;
5440;VIA 8 MARZO;32;entrambi;;;29/04/22;20.15;02.30;19.00;05.00;27/04/22;17/03/22;
5010;VIA AEROPORTO;32;entrambi;da incrocio con Via Bolzano ad incrocio con Piazza Liberta' ;;29/04/22;20.15;02.30;19.00;05.00;27/04/22;17/03/22;
5785;VIA ISARCO;32;entrambi;;;29/04/22;20.15;02.30;19.00;05.00;27/04/22;17/03/22;
5645;VIA LAURENCE FEININGER;32;entrambi;;;29/04/22;20.15;02.30;19.00;05.00;27/04/22;17/03/22;
5260;VIA PALUDI;32;entrambi;con laterale asilo;;29/04/22;20.15;02.30;19.00;05.00;27/04/22;17/03/22;
480;CORSO M. BUONARROTI;9;est;;;02/05/22;20.15;04.00;19.00;05.00;28/04/22;17/03/22;
1520;LUNGADIGE G. LEOPARDI;9;entrambi;;;02/05/22;20.15;04.00;19.00;05.00;28/04/22;17/03/22;
395;LUNGADIGE L. BRAILLE;9;entrambi;;;02/05/22;20.15;04.00;19.00;05.00;28/04/22;17/03/22;
140;VIA ANTONIO DA TRENTO;9;entrambi;;;02/05/22;20.15;04.00;19.00;05.00;28/04/22;17/03/22;
3630;VIA BEPI MOR;9;entrambi;;;02/05/22;20.15;04.00;19.00;05.00;28/04/22;17/03/22;
500;VIA C. BUSETTI;9;entrambi;;;02/05/22;20.15;04.00;19.00;05.00;28/04/22;17/03/22;
1010;VIA DOS TRENTO;9;entrambi;;;02/05/22;20.15;04.00;19.00;05.00;28/04/22;17/03/22;
1540;VIA DRUSO;9;entrambi;compreso Ponte San Giorgio;;02/05/22;20.15;04.00;19.00;05.00;28/04/22;17/03/22;
1410;VIA F. GUARDI;9;entrambi;;;02/05/22;20.15;04.00;19.00;05.00;28/04/22;17/03/22;
1170;VIA FELICE E G. FONTANA;9;entrambi;rotatoria incrocio con Via G. Pedrotti Lungadige L. Braille e VIa Druso;;02/05/22;20.15;04.00;19.00;05.00;28/04/22;17/03/22;
2310;VIA G. PEDROTTI;9;entrambi;;;02/05/22;20.15;04.00;19.00;05.00;28/04/22;17/03/22;
3080;VIA G.A. SCOPOLI;9;entrambi;;;02/05/22;20.15;04.00;19.00;05.00;28/04/22;17/03/22;
3525;VIA A. VOLTA;27;entrambi;;;03/05/22;20.15;04.00;19.00;05.00;29/04/22;17/03/22;
7010;VIA ASIAGO;27;entrambi;rotatoria incrocio via E. Conci;;03/05/22;20.15;04.00;19.00;05.00;29/04/22;17/03/22;
3802;VIA BRUNO DE FINETTI;27;entrambi;;;03/05/22;20.15;04.00;19.00;05.00;29/04/22;17/03/22;
1870;VIA C. MENGUZZATO;27;entrambi;;;03/05/22;20.15;04.00;19.00;05.00;29/04/22;17/03/22;
845;VIA E. CONCI;27;entrambi;;;03/05/22;20.15;04.00;19.00;05.00;29/04/22;17/03/22;
1090;VIA E. FERMI;27;entrambi;;;03/05/22;20.15;04.00;19.00;05.00;29/04/22;17/03/22;
3902;VIA G. FALCONE;27;entrambi;;;03/05/22;20.15;04.00;19.00;05.00;29/04/22;17/03/22;
3832;VIA V. DE RICCABONA;27;entrambi;;;03/05/22;20.15;04.00;19.00;05.00;29/04/22;17/03/22;
2080;VIALE DEGLI OLMI;27;entrambi;;;03/05/22;20.15;04.00;19.00;05.00;29/04/22;17/03/22;
3420;VIA 24 MAGGIO;13;entrambi;;;04/05/22;20.15;04.00;19.00;05.00;02/05/22;17/03/22;
430;VIA BRESCIA;13;entrambi;tratto di Ponte San Lorenzo;;04/05/22;20.15;04.00;19.00;05.00;02/05/22;17/03/22;
310;VIA E. BEZZI;13;entrambi;;;04/05/22;20.15;04.00;19.00;05.00;02/05/22;17/03/22;
560;VIA G. CANESTRINI;13;entrambi;tratto dalla ferrovia a incrocio con Via T. Gar;;04/05/22;20.15;04.00;19.00;05.00;02/05/22;17/03/22;
1350;VIA G. GIUSTI;13;entrambi;;;04/05/22;20.15;04.00;19.00;05.00;02/05/22;17/03/22;
1930;VIA MONTE BALDO;13;entrambi;;;04/05/22;20.15;04.00;19.00;05.00;02/05/22;17/03/22;
3845;VIA SAN LORENZO;13;entrambi;;;04/05/22;20.15;04.00;19.00;05.00;02/05/22;17/03/22;
1220;VIA T. GAR;13;entrambi;;;04/05/22;20.15;04.00;19.00;05.00;02/05/22;17/03/22;
1420;VIA V. INAMA;13;entrambi;;;04/05/22;20.15;04.00;19.00;05.00;02/05/22;17/03/22;
3510;VIA VITTORIO VENETO;13;entrambi;da Via Monte Baldo a Largo E. Prati compreso entrata Maso Ginocchio;;04/05/22;20.15;04.00;19.00;05.00;02/05/22;17/03/22;
3510;VIA VITTORIO VENETO;13;entrambi;da incrocio via Bezzi a Largo Prati;;04/05/22;20.15;04.00;19.00;05.00;02/05/22;17/03/22;
610;LARGO G. CARDUCCI;6;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
3490;P.ZZA ALESSANDRO VITTORIA;6;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
230;PIAZZA C. BATTISTI;6;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
2480;PIAZZA DELLA PORTELLA;5;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
1070;PIAZZA DELLE ERBE;6;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
1040;PIAZZA DUOMO;5;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
1550;PIAZZA LODRON;5;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
2270;PIAZZA M. PASI;5;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
2990;PIAZZA S. MARIA MAGGIORE;5;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
2490;VIA A. POZZO;5;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
980;VIA C. DORDI;6;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
680;VIA CAMILLO BENSO CAVOUR;5;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
2910;VIA DEL SIMONINO;6;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
2110;VIA DELLE ORFANE;5;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
1200;VIA G. GALILEI;6;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
1230;VIA G. GARIBALDI;5;entrambi;da incrocio Piazza Duomo a incrocio Piazza Pasi;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
1700;VIA G. MANCI;5;entrambi;da incrocio Via R. Belenzani a incrocio Via V. Alfieri;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
1700;VIA G. MANCI;6;entrambi;da  incrocio Via V. Alfieri a incrocio Via San Pietro;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
1710;VIA MANTOVA;6;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
240;VIA R. BELENZANI;5;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
2610;VIA ROCCABRUNA;6;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
2640;VIA ROMA;5;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
2770;VIA SAN GIOVANNI;5;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
2800;VIA SAN MARCO;6;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
2860;VIA SAN PIETRO;6;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
90;VIA V. ALFIERI;5;entrambi;;;05/05/22;20.15;04.00;19.00;05.00;03/05/22;17/03/22;
1130;PIAZZA DI FIERA;7;entrambi;;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
1260;PIAZZA G.B. GARZETTI;7;entrambi;;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
1620;VIA A. MAFFEI;7;entrambi;;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
3320;VIA AL TORRIONE;7;entrambi;;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
1080;VIA C. ESTERLE;7;entrambi;;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
3880;VIA CADUTI DI NASSIRIYA;4;entrambi;;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
530;VIA CALEPINA;7;entrambi;;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
2160;VIA DEGLI ORTI;7;entrambi;;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
400;VIA DEL BRENNERO;4;entrambi;dalla rotonda all' incrocio con  Via A. Pranzelores (compresa) a Largo N. Sauro;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
400;VIA DEL BRENNERO;4;entrambi;da rotatoria Bren Center sino via Bolzano;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
1110;VIA F. FERRUCCIO;7;entrambi;;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
390;VIA G. BORSIERI;7;entrambi;;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
1230;VIA G. GARIBALDI;7;entrambi;;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
1840;VIA G. MAZZINI;7;entrambi;;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
2510;VIA G. PRATI;7;entrambi;;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
3440;VIA G. VERDI;7;entrambi;da  incrocio Via A. Rosmini a Piazza Duomo;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
1750;VIA L. MARCHETTI;7;entrambi;;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
2970;VIA S. MARIA MADDALENA;7;entrambi;;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;17/03/22;
3000;VIA SANTA TRINITA';7;entrambi;;;06/05/22;20.15;02.30;19.00;05.00;04/05/22;;
