strada;desvia;percorso;lato;tratto;note;data pulizia;orario pulizia inizio;orario pulizia fine;divieto di sosta inizio;divieto di sosta fine;data posizionamento segnaletica;data prima pubblicazione;data aggiornamento
170;VIA A. APOLLONIO;24;nord;;lato nord ;03/05/2019;20.00;2.00;19.00;5.00;30/04/2019;03/04/2019;03/04/2019
330;VIA BOLGHERA;24;entrambi;;;03/05/2019;20.00;2.00;19.00;5.00;30/04/2019;03/04/2019;03/04/2019
340;VIALE N. BOLOGNINI;24;entrambi;da Ponte dei Mille a Ponte dei Cavalleggeri;da Ponte dei Mille a Ponte dei Cavalleggeri;03/05/2019;20.00;2.00;19.00;5.00;30/04/2019;03/04/2019;03/04/2019
620;VIA CARE' ALTO;24;entrambi;;;03/05/2019;20.00;2.00;19.00;5.00;30/04/2019;03/04/2019;03/04/2019
810;VIA COL DI LANA;24;entrambi;;;03/05/2019;20.00;2.00;19.00;5.00;30/04/2019;03/04/2019;03/04/2019
860;VIA CONI ZUGNA;24;entrambi;;;03/05/2019;20.00;2.00;19.00;5.00;30/04/2019;03/04/2019;03/04/2019
1310;VIA DELLE GHIAIE;24;entrambi;;;03/05/2019;20.00;2.00;19.00;5.00;30/04/2019;03/04/2019;03/04/2019
1960;VIA MONTELLO;24;entrambi;;;03/05/2019;20.00;2.00;19.00;5.00;30/04/2019;03/04/2019;03/04/2019
2050;VIA A. NICOLODI;24;ovest;;lato ovest ;03/05/2019;20.00;2.00;19.00;5.00;30/04/2019;03/04/2019;03/04/2019
2190;VIA PADOVA;24;entrambi;;;03/05/2019;20.00;2.00;19.00;5.00;30/04/2019;03/04/2019;03/04/2019
2300;VIA G. PECORI GIRALDI;24;entrambi;;;03/05/2019;20.00;2.00;19.00;5.00;30/04/2019;03/04/2019;03/04/2019
2560;VIA RAVENNA;24;entrambi;;;03/05/2019;20.00;2.00;19.00;5.00;30/04/2019;03/04/2019;03/04/2019
3470;PIAZZA VICENZA;24;entrambi;;;03/05/2019;20.00;2.00;19.00;5.00;30/04/2019;03/04/2019;03/04/2019
3480;VIA VICENZA;24;entrambi;;;03/05/2019;20.00;2.00;19.00;5.00;30/04/2019;03/04/2019;03/04/2019
3822;VIA DEL MASO SMALZ;24;entrambi;fino entrata Maso Smalz;fino entrata Maso Smalz;03/05/2019;20.00;2.00;19.00;5.00;30/04/2019;03/04/2019;03/04/2019
4048;PONTE BEATO MARIO BORZAGA;24;entrambi;;;03/05/2019;20.00;2.00;19.00;5.00;30/04/2019;03/04/2019;03/04/2019
900;VIA A. DEGASPERI;25;entrambi;;;06/05/2019;20.00;3.30;19.00;5.00;02/05/2019;03/04/2019;03/04/2019
1760;VIA A. MARIGHETTO;25;entrambi;;;06/05/2019;20.00;3.30;19.00;5.00;02/05/2019;03/04/2019;03/04/2019
1800;VIA MARSALA;25;entrambi;;;06/05/2019;20.00;3.30;19.00;5.00;02/05/2019;03/04/2019;03/04/2019
1860;VIA GEN. GIACOMO MEDICI;25;entrambi;;;06/05/2019;20.00;3.30;19.00;5.00;02/05/2019;03/04/2019;03/04/2019
1870;VIA C. MENGUZZATO;25;entrambi;dalla rotatoria incrocio Via Edmund Mach a Piazzale Europa;dalla rotatoria incrocio Via Edmund Mach a Piazzale Europa;06/05/2019;20.00;3.30;19.00;5.00;02/05/2019;03/04/2019;03/04/2019
2600;VIALE DELLE ROBINIE;25;entrambi;;;06/05/2019;20.00;3.30;19.00;5.00;02/05/2019;03/04/2019;03/04/2019
2880;VIA SAN PIO X;25;entrambi;;;06/05/2019;20.00;3.30;19.00;5.00;02/05/2019;03/04/2019;03/04/2019
3250;VIALE DEI TIGLI;25;sud;;lato sud ;06/05/2019;20.00;3.30;19.00;5.00;02/05/2019;03/04/2019;03/04/2019
3803;PIAZZALE EUROPA;25;entrambi;;;06/05/2019;20.00;3.30;19.00;5.00;02/05/2019;03/04/2019;03/04/2019
3817;VIA DI MADONNA BIANCA;25;entrambi;rotonda all'incrocio con Viale Verona;rotonda all'incrocio con Viale Verona;06/05/2019;20.00;3.30;19.00;5.00;02/05/2019;03/04/2019;03/04/2019
770;VIA E. CHINI;26;entrambi;;;07/05/2019;20.00;3.30;19.00;5.00;03/05/2019;03/04/2019;03/04/2019
780;VIA LA CLARINA;26;entrambi;;;07/05/2019;20.00;3.30;19.00;5.00;03/05/2019;03/04/2019;03/04/2019
900;VIA A. DEGASPERI;26;entrambi;tratto da civico 21 a Via La Clarina;tratto da civico 21 a Via La Clarina;07/05/2019;20.00;3.30;19.00;5.00;03/05/2019;03/04/2019;03/04/2019
1050;VIA L. EINAUDI;26;entrambi;;;07/05/2019;20.00;3.30;19.00;5.00;03/05/2019;03/04/2019;03/04/2019
1180;VIA A. FRANK;26;entrambi;;;07/05/2019;20.00;3.30;19.00;5.00;03/05/2019;03/04/2019;03/04/2019
1210;VIA GANDHI;26;entrambi;;;07/05/2019;20.00;3.30;19.00;5.00;03/05/2019;03/04/2019;03/04/2019
1370;VIA GOCCIADORO;26;entrambi;tratto dal civico 86/1 a Via San Bartolameo;tratto dal civico 86/1 a Via San Bartolameo;07/05/2019;20.00;3.30;19.00;5.00;03/05/2019;03/04/2019;03/04/2019
1390;VIA A. GRAMSCI;26;entrambi;;;07/05/2019;20.00;3.30;19.00;5.00;03/05/2019;03/04/2019;03/04/2019
2700;VIA SAN BARTOLAMEO;26;entrambi;da incrocio via Chini a incrocio via Gocciadoro;da incrocio via Chini a incrocio via Gocciadoro;07/05/2019;20.00;3.30;19.00;5.00;03/05/2019;03/04/2019;03/04/2019
3250;VIALE DEI TIGLI;26;nord;;lato nord ;07/05/2019;20.00;3.30;19.00;5.00;03/05/2019;03/04/2019;03/04/2019
845;VIA E. CONCI;27;entrambi;;;08/05/2019;20.00;3.30;19.00;5.00;06/05/2019;03/04/2019;03/04/2019
1090;VIA E. FERMI;27;entrambi;;;08/05/2019;20.00;3.30;19.00;5.00;06/05/2019;03/04/2019;03/04/2019
1870;VIA C. MENGUZZATO;27;entrambi;;;08/05/2019;20.00;3.30;19.00;5.00;06/05/2019;03/04/2019;03/04/2019
2080;VIALE DEGLI OLMI;27;entrambi;;;08/05/2019;20.00;3.30;19.00;5.00;06/05/2019;03/04/2019;03/04/2019
3525;VIA A. VOLTA;27;entrambi;;;08/05/2019;20.00;3.30;19.00;5.00;06/05/2019;03/04/2019;03/04/2019
3802;VIA BRUNO DE FINETTI;27;entrambi;;;08/05/2019;20.00;3.30;19.00;5.00;06/05/2019;03/04/2019;03/04/2019
3832;VIA V. DE RICCABONA;27;entrambi;;;08/05/2019;20.00;3.30;19.00;5.00;06/05/2019;03/04/2019;03/04/2019
7010;VIA ASIAGO;27;entrambi;rotatoria incrocio via E. Conci;rotatoria incrocio via E. Conci;08/05/2019;20.00;3.30;19.00;5.00;06/05/2019;03/04/2019;03/04/2019
775;VIA PADRE E. CHIOCCHETTI;28;entrambi;;;09/05/2019;20.00;3.30;19.00;5.00;07/05/2019;03/04/2019;03/04/2019
1335;VIA G. GILLI;28;entrambi;;;09/05/2019;20.00;3.30;19.00;5.00;07/05/2019;03/04/2019;03/04/2019
1415;VIA R. GUARDINI;28;entrambi;;;09/05/2019;20.00;3.30;19.00;5.00;07/05/2019;03/04/2019;03/04/2019
1555;VIA R. LUNELLI;28;entrambi;compreso parcheggi;compreso parcheggi;09/05/2019;20.00;3.30;19.00;5.00;07/05/2019;03/04/2019;03/04/2019
1780;VIA G. MARCONI;28;entrambi;;;09/05/2019;20.00;3.30;19.00;5.00;07/05/2019;03/04/2019;03/04/2019
2495;VIA A. PRANZELORES;28;entrambi;;;09/05/2019;20.00;3.30;19.00;5.00;07/05/2019;03/04/2019;03/04/2019
3150;VIA DEI SOLTERI;28;entrambi;;;09/05/2019;20.00;3.30;19.00;5.00;07/05/2019;03/04/2019;03/04/2019
3501;VIA CENTOCHIAVI;28;entrambi;fino sottopasso tangenziale;fino sottopasso tangenziale;09/05/2019;20.00;3.30;19.00;5.00;07/05/2019;03/04/2019;03/04/2019
3506;VIA G. B. TRENER;28;entrambi;;;09/05/2019;20.00;3.30;19.00;5.00;07/05/2019;03/04/2019;03/04/2019
3535;VIA V. ZAMBRA;28;entrambi;;;09/05/2019;20.00;3.30;19.00;5.00;07/05/2019;03/04/2019;03/04/2019
1570;VIA E. MACCANI;30;entrambi;da rotatoria incrocio Via Caduti di Nassiriya a Via Caneppele;da rotatoria incrocio Via Caduti di Nassiriya a Via Caneppele;10/05/2019;20.00;2.00;19.00;5.00;08/05/2019;03/04/2019;03/04/2019
3610;VIA MAESTRI DEL LAVORO;30;entrambi;;;10/05/2019;20.00;2.00;19.00;5.00;08/05/2019;03/04/2019;03/04/2019
3680;VIA VITTIME DELLE FOIBE;30;entrambi;;;10/05/2019;20.00;2.00;19.00;5.00;08/05/2019;03/04/2019;03/04/2019
3750;VIA DON LORENZO GUETTI;30;entrambi;;;10/05/2019;20.00;2.00;19.00;5.00;08/05/2019;03/04/2019;03/04/2019
3780;VIA A. DETASSIS;30;entrambi;;;10/05/2019;20.00;2.00;19.00;5.00;08/05/2019;03/04/2019;03/04/2019
5080;VIA L. CANEPPELE;30;entrambi;;;10/05/2019;20.00;2.00;19.00;5.00;08/05/2019;03/04/2019;03/04/2019
5300;LOC. RONCAFORT;30;entrambi;;;10/05/2019;20.00;2.00;19.00;5.00;08/05/2019;03/04/2019;03/04/2019
5420;VIA G. CAPRONI;30;entrambi;;;10/05/2019;20.00;2.00;19.00;5.00;08/05/2019;03/04/2019;03/04/2019
5595;VIA DI MELTA;30;entrambi;;;10/05/2019;20.00;2.00;19.00;5.00;08/05/2019;03/04/2019;03/04/2019
430;VIA BRESCIA;29;entrambi;;;13/05/2019;20.00;3.30;19.00;5.00;09/05/2019;03/04/2019;03/04/2019
560;VIA G. CANESTRINI;29;entrambi;dalla ferrovia al parcheggio ex Sit compreso;dalla ferrovia al parcheggio ex Sit compreso;13/05/2019;20.00;3.30;19.00;5.00;09/05/2019;03/04/2019;03/04/2019
960;PIAZZALE DIVISIONI ALPINE;29;entrambi;;;13/05/2019;20.00;3.30;19.00;5.00;09/05/2019;03/04/2019;03/04/2019
1950;LUNGADIGE MONTE GRAPPA;29;entrambi;;;13/05/2019;20.00;3.30;19.00;5.00;09/05/2019;03/04/2019;03/04/2019
2230;VIA PAPIRIA;29;entrambi;;;13/05/2019;20.00;3.30;19.00;5.00;09/05/2019;03/04/2019;03/04/2019
2390;PIAZZA DI PIEDICASTELLO;29;entrambi;;;13/05/2019;20.00;3.30;19.00;5.00;09/05/2019;03/04/2019;03/04/2019
2900;VIA R. DA SANSEVERINO;29;entrambi;;;13/05/2019;20.00;3.30;19.00;5.00;09/05/2019;03/04/2019;03/04/2019
3460;VIA VERRUCA;29;entrambi;;;13/05/2019;20.00;3.30;19.00;5.00;09/05/2019;03/04/2019;03/04/2019
3845;VIA SAN LORENZO;29;entrambi;rotatoria incrocio con Lungadige G. Leopardi, Via Brescia, Lungadige Monte Grappa;rotatoria incrocio con Lungadige G. Leopardi, Via Brescia, Lungadige Monte Grappa;13/05/2019;20.00;3.30;19.00;5.00;09/05/2019;03/04/2019;03/04/2019
3507;VIA G. UNTERVEGER;31;entrambi;;;14/05/2019;20.00;3.30;19.00;5.00;10/05/2019;03/04/2019;03/04/2019
3900;VIA G. BRUNNER;31;entrambi;;;14/05/2019;20.00;3.30;19.00;5.00;10/05/2019;03/04/2019;03/04/2019
5010;VIA AEROPORTO;31;entrambi;da incrocio con Via Bolzano alla ferrovia;da incrocio con Via Bolzano alla ferrovia;14/05/2019;20.00;3.30;19.00;5.00;10/05/2019;03/04/2019;03/04/2019
5038;VIA AVISIO;31;entrambi;;;14/05/2019;20.00;3.30;19.00;5.00;10/05/2019;03/04/2019;03/04/2019
5040;VIA BASSA;31;entrambi;;;14/05/2019;20.00;3.30;19.00;5.00;10/05/2019;03/04/2019;03/04/2019
5101;VIA SANT'ANNA;31;entrambi;;;14/05/2019;20.00;3.30;19.00;5.00;10/05/2019;03/04/2019;03/04/2019
5340;VIA SOPRASASSO;31;entrambi;;;14/05/2019;20.00;3.30;19.00;5.00;10/05/2019;03/04/2019;03/04/2019
5520;VIA MARCO POLA;31;entrambi;;;14/05/2019;20.00;3.30;19.00;5.00;10/05/2019;03/04/2019;03/04/2019
5610;VIA DON LORENZO MILANI;31;entrambi;;;14/05/2019;20.00;3.30;19.00;5.00;10/05/2019;03/04/2019;03/04/2019
5615;VIA 25 APRILE;31;entrambi;;;14/05/2019;20.00;3.30;19.00;5.00;10/05/2019;03/04/2019;03/04/2019
5010;VIA AEROPORTO;32;entrambi;da incrocio con Via Bolzano ad incrocio con Piazza Liberta' ;da incrocio con Via Bolzano ad incrocio con Piazza Liberta' ;15/05/2019;20.00;3.30;19.00;5.00;13/05/2019;03/04/2019;03/04/2019
5260;VIA PALUDI;32;entrambi;con laterale asilo;con laterale asilo;15/05/2019;20.00;3.30;19.00;5.00;13/05/2019;03/04/2019;03/04/2019
5290;VIA 4 NOVEMBRE;32;entrambi;;;15/05/2019;20.00;3.30;19.00;5.00;13/05/2019;03/04/2019;03/04/2019
5400;PIAZZALE NEUFAHRN;32;entrambi;;;15/05/2019;20.00;3.30;19.00;5.00;13/05/2019;03/04/2019;03/04/2019
5440;VIA 8 MARZO;32;entrambi;;;15/05/2019;20.00;3.30;19.00;5.00;13/05/2019;03/04/2019;03/04/2019
5470;VIA 2 GIUGNO;32;entrambi;;;15/05/2019;20.00;3.30;19.00;5.00;13/05/2019;03/04/2019;03/04/2019
5500;PIAZZA DELLA LIBERTA';32;entrambi;;;15/05/2019;20.00;3.30;19.00;5.00;13/05/2019;03/04/2019;03/04/2019
5645;VIA LAURENCE FEININGER;32;entrambi;;;15/05/2019;20.00;3.30;19.00;5.00;13/05/2019;03/04/2019;03/04/2019
5785;VIA ISARCO;32;entrambi;;;15/05/2019;20.00;3.30;19.00;5.00;13/05/2019;03/04/2019;03/04/2019
140;VIA ANTONIO DA TRENTO;9;entrambi;;;16/05/2019;20.00;3.30;19.00;5.00;14/05/2019;03/04/2019;03/04/2019
395;LUNGADIGE L. BRAILLE;9;entrambi;;;16/05/2019;20.00;3.30;19.00;5.00;14/05/2019;03/04/2019;03/04/2019
480;CORSO M. BUONARROTI;9;est;;lato est ;16/05/2019;20.00;3.30;19.00;5.00;14/05/2019;03/04/2019;03/04/2019
500;VIA C. BUSETTI;9;entrambi;;;16/05/2019;20.00;3.30;19.00;5.00;14/05/2019;03/04/2019;03/04/2019
1010;VIA DOS TRENTO;9;entrambi;;;16/05/2019;20.00;3.30;19.00;5.00;14/05/2019;03/04/2019;03/04/2019
1170;VIA FELICE E G. FONTANA;9;entrambi;rotatoria incrocio con Via G. Pedrotti Lungadige L. Braille e VIa Druso;rotatoria incrocio con Via G. Pedrotti Lungadige L. Braille e VIa Druso;16/05/2019;20.00;3.30;19.00;5.00;14/05/2019;03/04/2019;03/04/2019
1410;VIA F. GUARDI;9;entrambi;;;16/05/2019;20.00;3.30;19.00;5.00;14/05/2019;03/04/2019;03/04/2019
1520;LUNGADIGE G. LEOPARDI;9;entrambi;;;16/05/2019;20.00;3.30;19.00;5.00;14/05/2019;03/04/2019;03/04/2019
1540;VIA DRUSO;9;entrambi;compreso Ponte San Giorgio;compreso Ponte San Giorgio;16/05/2019;20.00;3.30;19.00;5.00;14/05/2019;03/04/2019;03/04/2019
2310;VIA G. PEDROTTI;9;entrambi;;;16/05/2019;20.00;3.30;19.00;5.00;14/05/2019;03/04/2019;03/04/2019
3080;VIA G.A. SCOPOLI;9;entrambi;;;16/05/2019;20.00;3.30;19.00;5.00;14/05/2019;03/04/2019;03/04/2019
3630;VIA BEPI MOR;9;entrambi;;;16/05/2019;20.00;3.30;19.00;5.00;14/05/2019;03/04/2019;03/04/2019
400;VIA DEL BRENNERO;4;entrambi;da rotatoria Bren Center sino via Bolzano;da rotatoria Bren Center sino via Bolzano;17/05/2019;20.00;2.00;19.00;5.00;15/05/2019;03/04/2019;03/04/2019
400;VIA DEL BRENNERO;4;entrambi;dalla rotonda all' incrocio con  Via A. Pranzelores (compresa) a Largo N. Sauro;dalla rotonda all' incrocio con  Via A. Pranzelores (compresa) a Largo N. Sauro;17/05/2019;20.00;2.00;19.00;5.00;15/05/2019;03/04/2019;03/04/2019
3880;VIA CADUTI DI NASSIRIYA;4;entrambi;;;17/05/2019;20.00;2.00;19.00;5.00;15/05/2019;03/04/2019;03/04/2019
90;VIA V. ALFIERI;5;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
240;VIA R. BELENZANI;5;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
680;VIA CAMILLO BENSO CAVOUR;5;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
1040;PIAZZA DUOMO;5;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
1230;VIA G. GARIBALDI;5;entrambi;da incrocio Piazza Duomo a incrocio Piazza Pasi;da incrocio Piazza Duomo a incrocio Piazza Pasi;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
1550;PIAZZA LODRON;5;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
1700;VIA G. MANCI;5;entrambi;da incrocio Via R. Belenzani a incrocio Via V. Alfieri;da incrocio Via R. Belenzani a incrocio Via V. Alfieri;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
2110;VIA DELLE ORFANE;5;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
2270;PIAZZA M. PASI;5;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
2480;PIAZZA DELLA PORTELLA;5;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
2490;VIA A. POZZO;5;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
2640;VIA ROMA;5;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
2770;VIA SAN GIOVANNI;5;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
2990;PIAZZA S. MARIA MAGGIORE;5;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
230;PIAZZA C. BATTISTI;6;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
610;LARGO G. CARDUCCI;6;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
980;VIA C. DORDI;6;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
1070;PIAZZA DELLE ERBE;6;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
1200;VIA G. GALILEI;6;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
1700;VIA G. MANCI;6;entrambi;da  incrocio Via V. Alfieri a incrocio Via San Pietro;da  incrocio Via V. Alfieri a incrocio Via San Pietro;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
1710;VIA MANTOVA;6;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
2610;VIA ROCCABRUNA;6;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
2800;VIA SAN MARCO;6;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
2860;VIA SAN PIETRO;6;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
2910;VIA DEL SIMONINO;6;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
3490;P.ZZA ALESSANDRO VITTORIA;6;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
390;VIA G. BORSIERI;7;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
530;VIA CALEPINA;7;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
1080;VIA C. ESTERLE;7;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
1130;PIAZZA DI FIERA;7;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
1230;VIA G. GARIBALDI;7;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
1260;PIAZZA G.B. GARZETTI;7;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
1620;VIA A. MAFFEI;7;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
1840;VIA G. MAZZINI;7;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
2160;VIA DEGLI ORTI;7;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
2510;VIA G. PRATI;7;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
3000;VIA SANTA TRINITA';7;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
3320;VIA AL TORRIONE;7;entrambi;;;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
3440;VIA G. VERDI;7;entrambi;da  incrocio Via A. Rosmini a Piazza Duomo;da  incrocio Via A. Rosmini a Piazza Duomo;20/05/2019;20.00;3.30;19.00;5.00;16/05/2019;03/04/2019;03/04/2019
