strada;desvia;percorso;lato;tratto;note;data pulizia;orario pulizia inizio;orario pulizia fine;divieto di sosta inizio;divieto di sosta fine;data posizionamento segnaletica;data prima pubblicazione;data aggiornamento
5420;VIA G. CAPRONI;30;entrambi;;;22/10/21;20.15;02.30;19.00;05.00;20/10/21;22/09/21;
5595;VIA DI MELTA;30;entrambi;;;22/10/21;20.15;02.30;19.00;05.00;20/10/21;22/09/21;
5300;LOC. RONCAFORT;30;entrambi;;;22/10/21;20.15;02.30;19.00;05.00;20/10/21;22/09/21;
2230;VIA PAPIRIA;29;entrambi;;;25/10/21;20.15;04.00;19.00;05.00;21/10/21;22/09/21;
960;PIAZZALE DIVISIONI ALPINE;29;entrambi;;;25/10/21;20.15;04.00;19.00;05.00;21/10/21;22/09/21;
3460;VIA VERRUCA;29;entrambi;;;25/10/21;20.15;04.00;19.00;05.00;21/10/21;22/09/21;
3845;VIA SAN LORENZO;29;entrambi;rotatoria incrocio con Lungadige G. Leopardi Via Brescia Lungadige Monte Grappa;;25/10/21;20.15;04.00;19.00;05.00;21/10/21;22/09/21;
430;VIA BRESCIA;29;entrambi;;;25/10/21;20.15;04.00;19.00;05.00;21/10/21;22/09/21;
1950;LUNGADIGE MONTE GRAPPA;29;entrambi;;;25/10/21;20.15;04.00;19.00;05.00;21/10/21;22/09/21;
2390;PIAZZA DI PIEDICASTELLO;29;entrambi;;;25/10/21;20.15;04.00;19.00;05.00;21/10/21;22/09/21;
560;VIA G. CANESTRINI;29;entrambi;dalla ferrovia al parcheggio ex Sit compreso;;25/10/21;20.15;04.00;19.00;05.00;21/10/21;22/09/21;
2900;VIA R. DA SANSEVERINO;29;entrambi;;;25/10/21;20.15;04.00;19.00;05.00;21/10/21;22/09/21;
3900;VIA G. BRUNNER;31;entrambi;;;26/10/21;20.15;04.00;19.00;05.00;22/10/21;22/09/21;
5040;VIA BASSA;31;entrambi;;;26/10/21;20.15;04.00;19.00;05.00;22/10/21;22/09/21;
5520;VIA MARCO POLA;31;entrambi;;;26/10/21;20.15;04.00;19.00;05.00;22/10/21;22/09/21;
5101;VIA SANT'ANNA;31;entrambi;;;26/10/21;20.15;04.00;19.00;05.00;22/10/21;22/09/21;
5610;VIA DON LORENZO MILANI;31;entrambi;;;26/10/21;20.15;04.00;19.00;05.00;22/10/21;22/09/21;
5615;VIA 25 APRILE;31;entrambi;;;26/10/21;20.15;04.00;19.00;05.00;22/10/21;22/09/21;
3507;VIA G. UNTERVEGER;31;entrambi;;;26/10/21;20.15;04.00;19.00;05.00;22/10/21;22/09/21;
5010;VIA AEROPORTO;31;entrambi;da incrocio con Via Bolzano alla ferrovia;;26/10/21;20.15;04.00;19.00;05.00;22/10/21;22/09/21;
5038;VIA AVISIO;31;entrambi;;;26/10/21;20.15;04.00;19.00;05.00;22/10/21;22/09/21;
5340;VIA SOPRASASSO;31;entrambi;;;26/10/21;20.15;04.00;19.00;05.00;22/10/21;22/09/21;
5785;VIA ISARCO;32;entrambi;;;27/10/21;20.15;04.00;19.00;05.00;25/10/21;22/09/21;
5010;VIA AEROPORTO;32;entrambi;da incrocio con Via Bolzano ad incrocio con Piazza Liberta' ;;27/10/21;20.15;04.00;19.00;05.00;25/10/21;22/09/21;
5645;VIA LAURENCE FEININGER;32;entrambi;;;27/10/21;20.15;04.00;19.00;05.00;25/10/21;22/09/21;
5290;VIA 4 NOVEMBRE;32;entrambi;;;27/10/21;20.15;04.00;19.00;05.00;25/10/21;22/09/21;
5400;PIAZZALE NEUFAHRN;32;entrambi;;;27/10/21;20.15;04.00;19.00;05.00;25/10/21;22/09/21;
5440;VIA 8 MARZO;32;entrambi;;;27/10/21;20.15;04.00;19.00;05.00;25/10/21;22/09/21;
5470;VIA 2 GIUGNO;32;entrambi;;;27/10/21;20.15;04.00;19.00;05.00;25/10/21;22/09/21;
5500;PIAZZA DELLA LIBERTA';32;entrambi;;;27/10/21;20.15;04.00;19.00;05.00;25/10/21;22/09/21;
5260;VIA PALUDI;32;entrambi;con laterale asilo;;27/10/21;20.15;04.00;19.00;05.00;25/10/21;22/09/21;
1170;VIA FELICE E G. FONTANA;9;entrambi;rotatoria incrocio con Via G. Pedrotti Lungadige L. Braille e VIa Druso;;28/10/21;20.15;04.00;19.00;05.00;26/10/21;22/09/21;
1410;VIA F. GUARDI;9;entrambi;;;28/10/21;20.15;04.00;19.00;05.00;26/10/21;22/09/21;
1010;VIA DOS TRENTO;9;entrambi;;;28/10/21;20.15;04.00;19.00;05.00;26/10/21;22/09/21;
480;CORSO M. BUONARROTI;9;est;;;28/10/21;20.15;04.00;19.00;05.00;26/10/21;22/09/21;
3630;VIA BEPI MOR;9;entrambi;;;28/10/21;20.15;04.00;19.00;05.00;26/10/21;22/09/21;
395;LUNGADIGE L. BRAILLE;9;entrambi;;;28/10/21;20.15;04.00;19.00;05.00;26/10/21;22/09/21;
1520;LUNGADIGE G. LEOPARDI;9;entrambi;;;28/10/21;20.15;04.00;19.00;05.00;26/10/21;22/09/21;
2310;VIA G. PEDROTTI;9;entrambi;;;28/10/21;20.15;04.00;19.00;05.00;26/10/21;22/09/21;
3080;VIA G.A. SCOPOLI;9;entrambi;;;28/10/21;20.15;04.00;19.00;05.00;26/10/21;22/09/21;
140;VIA ANTONIO DA TRENTO;9;entrambi;;;28/10/21;20.15;04.00;19.00;05.00;26/10/21;22/09/21;
500;VIA C. BUSETTI;9;entrambi;;;28/10/21;20.15;04.00;19.00;05.00;26/10/21;22/09/21;
1540;VIA DRUSO;9;entrambi;compreso Ponte San Giorgio;;28/10/21;20.15;04.00;19.00;05.00;26/10/21;22/09/21;
845;VIA E. CONCI;27;entrambi;;;29/10/21;20.15;02.30;19.00;05.00;27/10/21;22/09/21;
2080;VIALE DEGLI OLMI;27;entrambi;;;29/10/21;20.15;02.30;19.00;05.00;27/10/21;22/09/21;
1090;VIA E. FERMI;27;entrambi;;;29/10/21;20.15;02.30;19.00;05.00;27/10/21;22/09/21;
1870;VIA C. MENGUZZATO;27;entrambi;;;29/10/21;20.15;02.30;19.00;05.00;27/10/21;22/09/21;
3525;VIA A. VOLTA;27;entrambi;;;29/10/21;20.15;02.30;19.00;05.00;27/10/21;22/09/21;
3802;VIA BRUNO DE FINETTI;27;entrambi;;;29/10/21;20.15;02.30;19.00;05.00;27/10/21;22/09/21;
3832;VIA V. DE RICCABONA;27;entrambi;;;29/10/21;20.15;02.30;19.00;05.00;27/10/21;22/09/21;
7010;VIA ASIAGO;27;entrambi;rotatoria incrocio via E. Conci;;29/10/21;20.15;02.30;19.00;05.00;27/10/21;22/09/21;
3902;VIA G. FALCONE;27;entrambi;;;29/10/21;20.15;02.30;19.00;05.00;27/10/21;22/09/21;
430;VIA BRESCIA;13;entrambi;tratto di Ponte San Lorenzo;;02/11/21;20.15;04.00;19.00;05.00;28/10/21;22/09/21;
560;VIA G. CANESTRINI;13;entrambi;tratto dalla ferrovia a incrocio con Via T. Gar;;02/11/21;20.15;04.00;19.00;05.00;28/10/21;22/09/21;
1420;VIA V. INAMA;13;entrambi;;;02/11/21;20.15;04.00;19.00;05.00;28/10/21;22/09/21;
1350;VIA G. GIUSTI;13;entrambi;;;02/11/21;20.15;04.00;19.00;05.00;28/10/21;22/09/21;
3420;VIA 24 MAGGIO;13;entrambi;;;02/11/21;20.15;04.00;19.00;05.00;28/10/21;22/09/21;
3845;VIA SAN LORENZO;13;entrambi;;;02/11/21;20.15;04.00;19.00;05.00;28/10/21;22/09/21;
1220;VIA T. GAR;13;entrambi;;;02/11/21;20.15;04.00;19.00;05.00;28/10/21;22/09/21;
310;VIA E. BEZZI;13;entrambi;;;02/11/21;20.15;04.00;19.00;05.00;28/10/21;22/09/21;
3510;VIA VITTORIO VENETO;13;entrambi;da Via Monte Baldo a Largo E. Prati compreso entrata Maso Ginocchio;;02/11/21;20.15;04.00;19.00;05.00;28/10/21;22/09/21;
3510;VIA VITTORIO VENETO;13;entrambi;da incrocio via Bezzi a Largo Prati;;02/11/21;20.15;04.00;19.00;05.00;28/10/21;22/09/21;
1930;VIA MONTE BALDO;13;entrambi;;;02/11/21;20.15;04.00;19.00;05.00;28/10/21;22/09/21;
2270;PIAZZA M. PASI;5;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
1040;PIAZZA DUOMO;5;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
1070;PIAZZA DELLE ERBE;6;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
980;VIA C. DORDI;6;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
1230;VIA G. GARIBALDI;5;entrambi;da incrocio Piazza Duomo a incrocio Piazza Pasi;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
1700;VIA G. MANCI;5;entrambi;da incrocio Via R. Belenzani a incrocio Via V. Alfieri;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
1700;VIA G. MANCI;6;entrambi;da  incrocio Via V. Alfieri a incrocio Via San Pietro;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
1710;VIA MANTOVA;6;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
2480;PIAZZA DELLA PORTELLA;5;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
2860;VIA SAN PIETRO;6;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
2910;VIA DEL SIMONINO;6;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
3490;P.ZZA ALESSANDRO VITTORIA;6;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
1200;VIA G. GALILEI;6;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
90;VIA V. ALFIERI;5;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
680;VIA CAMILLO BENSO CAVOUR;5;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
1550;PIAZZA LODRON;5;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
2110;VIA DELLE ORFANE;5;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
2490;VIA A. POZZO;5;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
2610;VIA ROCCABRUNA;6;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
2640;VIA ROMA;5;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
2770;VIA SAN GIOVANNI;5;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
2800;VIA SAN MARCO;6;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
2990;PIAZZA S. MARIA MAGGIORE;5;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
610;LARGO G. CARDUCCI;6;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
240;VIA R. BELENZANI;5;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
230;PIAZZA C. BATTISTI;6;entrambi;;;03/11/21;20.15;04.00;19.00;05.00;29/10/21;22/09/21;
3880;VIA CADUTI DI NASSIRIYA;4;entrambi;;;04/11/21;20.15;04.00;19.00;05.00;02/11/21;22/09/21;
400;VIA DEL BRENNERO;4;entrambi;dalla rotonda all' incrocio con  Via A. Pranzelores (compresa) a Largo N. Sauro;;04/11/21;20.15;04.00;19.00;05.00;02/11/21;22/09/21;
400;VIA DEL BRENNERO;4;entrambi;da rotatoria Bren Center sino via Bolzano;;04/11/21;20.15;04.00;19.00;05.00;02/11/21;22/09/21;
1840;VIA G. MAZZINI;7;entrambi;;;05/11/21;20.15;02.30;19.00;05.00;03/11/21;22/09/21;
1080;VIA C. ESTERLE;7;entrambi;;;05/11/21;20.15;02.30;19.00;05.00;03/11/21;22/09/21;
1130;PIAZZA DI FIERA;7;entrambi;;;05/11/21;20.15;02.30;19.00;05.00;03/11/21;22/09/21;
1620;VIA A. MAFFEI;7;entrambi;;;05/11/21;20.15;02.30;19.00;05.00;03/11/21;22/09/21;
2160;VIA DEGLI ORTI;7;entrambi;;;05/11/21;20.15;02.30;19.00;05.00;03/11/21;22/09/21;
2510;VIA G. PRATI;7;entrambi;;;05/11/21;20.15;02.30;19.00;05.00;03/11/21;22/09/21;
3000;VIA SANTA TRINITA';7;entrambi;;;05/11/21;20.15;02.30;19.00;05.00;03/11/21;22/09/21;
3320;VIA AL TORRIONE;7;entrambi;;;05/11/21;20.15;02.30;19.00;05.00;03/11/21;22/09/21;
390;VIA G. BORSIERI;7;entrambi;;;05/11/21;20.15;02.30;19.00;05.00;03/11/21;22/09/21;
530;VIA CALEPINA;7;entrambi;;;05/11/21;20.15;02.30;19.00;05.00;03/11/21;22/09/21;
1230;VIA G. GARIBALDI;7;entrambi;;;05/11/21;20.15;02.30;19.00;05.00;03/11/21;22/09/21;
1260;PIAZZA G.B. GARZETTI;7;entrambi;;;05/11/21;20.15;02.30;19.00;05.00;03/11/21;22/09/21;
3440;VIA G. VERDI;7;entrambi;da  incrocio Via A. Rosmini a Piazza Duomo;;05/11/21;20.15;02.30;19.00;05.00;03/11/21;22/09/21;
2970;VIA S. MARIA MADDALENA;7;entrambi;;;05/11/21;20.15;02.30;19.00;05.00;03/11/21;22/09/21;
1110;VIA F. FERRUCCIO;7;entrambi;;;05/11/21;20.15;02.30;19.00;05.00;03/11/21;22/09/21;
1750;VIA L. MARCHETTI;7;entrambi;;;05/11/21;20.15;02.30;19.00;05.00;03/11/21;22/09/21;
