strada;desvia;percorso;lato;tratto;note;data pulizia;orario pulizia inizio;orario pulizia fine;divieto di sosta inizio;divieto di sosta fine;data posizionamento segnaletica;data prima pubblicazione;data aggiornamento
3280;VIA TONALE;23;entrambi;;;12/10/2018;20.00;02.00;19.00;05.00;10/10/2018;;
3470;PIAZZA VICENZA;24;entrambi;;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
4048;PONTE BEATO MARIO BORZAGA;24;entrambi;;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
170;VIA A. APOLLONIO;24;nord;;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
2050;VIA A. NICOLODI;24;ovest;;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
330;VIA BOLGHERA;24;entrambi;;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
620;VIA CARE' ALTO;24;entrambi;;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
810;VIA COL DI LANA;24;entrambi;;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
860;VIA CONI ZUGNA;24;entrambi;;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
3822;VIA DEL MASO SMALZ;24;entrambi;Fino entrata Maso Smalz;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
1310;VIA DELLE GHIAIE;24;entrambi;;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
2300;VIA G. PECORI GIRALDI;24;entrambi;;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
150;VIA L. ANZOLETTI;24;ovest;;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
1960;VIA MONTELLO;24;entrambi;;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
2190;VIA PADOVA;24;entrambi;;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
2560;VIA RAVENNA;24;entrambi;;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
3480;VIA VICENZA;24;entrambi;;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
340;VIALE N. BOLOGNINI;24;entrambi;da Ponte dei Mille a Ponte dei Cavalleggeri;;15/10/2018;20.00;03.30;19.00;05.00;11/10/2018;;
3803;PIAZZALE EUROPA;25;entrambi;;;16/10/2018;20.00;03.30;19.00;05.00;12/10/2018;;
900;VIA A. DEGASPERI;25;entrambi;;;16/10/2018;20.00;03.30;19.00;05.00;12/10/2018;;
1760;VIA A. MARIGHETTO;25;entrambi;;;16/10/2018;20.00;03.30;19.00;05.00;12/10/2018;;
1870;VIA C. MENGUZZATO;25;entrambi;dalla rotatoria incrocio Via Edmund Mach a Piazzale Europa;;16/10/2018;20.00;03.30;19.00;05.00;12/10/2018;;
3817;VIA DI MADONNA BIANCA;25;entrambi;rotonda all'incrocio con Viale Verona;;16/10/2018;20.00;03.30;19.00;05.00;12/10/2018;;
1860;VIA GEN. GIACOMO MEDICI;25;entrambi;;;16/10/2018;20.00;03.30;19.00;05.00;12/10/2018;;
1800;VIA MARSALA;25;entrambi;;;16/10/2018;20.00;03.30;19.00;05.00;12/10/2018;;
2880;VIA SAN PIO X;25;entrambi;;;16/10/2018;20.00;03.30;19.00;05.00;12/10/2018;;
3250;VIALE DEI TIGLI;25;sud;;;16/10/2018;20.00;03.30;19.00;05.00;12/10/2018;;
2600;VIALE DELLE ROBINIE;25;entrambi;;;16/10/2018;20.00;03.30;19.00;05.00;12/10/2018;;
900;VIA A. DEGASPERI;26;entrambi;tratto da civico 21 a Via La Clarina;;17/10/2018;20.00;03.30;19.00;05.00;15/10/2018;;
1180;VIA A. FRANK;26;entrambi;;;17/10/2018;20.00;03.30;19.00;05.00;15/10/2018;;
1390;VIA A. GRAMSCI;26;entrambi;;;17/10/2018;20.00;03.30;19.00;05.00;15/10/2018;;
770;VIA E. CHINI;26;entrambi;;;17/10/2018;20.00;03.30;19.00;05.00;15/10/2018;;
1210;VIA GANDHI;26;entrambi;;;17/10/2018;20.00;03.30;19.00;05.00;15/10/2018;;
1370;VIA GOCCIADORO;26;entrambi;tratto dal civico 86/1 a Via San Bartolameo;;17/10/2018;20.00;03.30;19.00;05.00;15/10/2018;;
1050;VIA L. EINAUDI;26;entrambi;;;17/10/2018;20.00;03.30;19.00;05.00;15/10/2018;;
780;VIA LA CLARINA;26;entrambi;compresa laterale da via Clarina a via Degasperi (vedi cartografia);;17/10/2018;20.00;03.30;19.00;05.00;15/10/2018;;
2700;VIA SAN BARTOLAMEO;26;entrambi;da incrocio via Chini a incrocio via Gocciadoro;;17/10/2018;20.00;03.30;19.00;05.00;15/10/2018;;
3250;VIALE DEI TIGLI;26;nord;;;17/10/2018;20.00;03.30;19.00;05.00;15/10/2018;;
3525;VIA A. VOLTA;27;entrambi;;;18/10/2018;20.00;03.30;19.00;05.00;16/10/2018;;
7010;VIA ASIAGO;27;entrambi;rotatoria incrocio via E. Conci;;18/10/2018;20.00;03.30;19.00;05.00;16/10/2018;;
3802;VIA BRUNO DE FINETTI;27;entrambi;;;18/10/2018;20.00;03.30;19.00;05.00;16/10/2018;;
1870;VIA C. MENGUZZATO;27;entrambi;;;18/10/2018;20.00;03.30;19.00;05.00;16/10/2018;;
845;VIA E. CONCI;27;entrambi;;;18/10/2018;20.00;03.30;19.00;05.00;16/10/2018;;
1090;VIA E. FERMI;27;entrambi;;;18/10/2018;20.00;03.30;19.00;05.00;16/10/2018;;
3832;VIA V. DE RICCABONA;27;entrambi;;;18/10/2018;20.00;03.30;19.00;05.00;16/10/2018;;
2080;VIALE DEGLI OLMI;27;entrambi;;;18/10/2018;20.00;03.30;19.00;05.00;16/10/2018;;
2495;VIA A. PRANZELORES;28;entrambi;;;19/10/2018;20.00;02.00;19.00;05.00;17/10/2018;;
3501;VIA CENTOCHIAVI;28;entrambi;fino al sottopasso;;19/10/2018;20.00;02.00;19.00;05.00;17/10/2018;;
3150;VIA DEI SOLTERI;28;entrambi;;;19/10/2018;20.00;02.00;19.00;05.00;17/10/2018;;
3506;VIA G. B. TRENER;28;entrambi;;;19/10/2018;20.00;02.00;19.00;05.00;17/10/2018;;
1335;VIA G. GILLI;28;entrambi;;;19/10/2018;20.00;02.00;19.00;05.00;17/10/2018;;
1780;VIA G. MARCONI;28;entrambi;;;19/10/2018;20.00;02.00;19.00;05.00;17/10/2018;;
775;VIA PADRE E. CHIOCCHETTI;28;entrambi;;;19/10/2018;20.00;02.00;19.00;05.00;17/10/2018;;
1415;VIA R. GUARDINI;28;entrambi;;;19/10/2018;20.00;02.00;19.00;05.00;17/10/2018;;
1555;VIA R. LUNELLI;28;entrambi;compreso parcheggi;;19/10/2018;20.00;02.00;19.00;05.00;17/10/2018;;
3535;VIA V. ZAMBRA;28;entrambi;;;19/10/2018;20.00;02.00;19.00;05.00;17/10/2018;;
1950;LUNGADIGE MONTE GRAPPA;29;entrambi;;;22/10/2018;20.00;03.30;19.00;05.00;18/10/2018;;
2390;PIAZZA DI PIEDICASTELLO;29;entrambi;;;22/10/2018;20.00;03.30;19.00;05.00;18/10/2018;;
960;PIAZZALE DIVISIONI ALPINE;29;entrambi;;;22/10/2018;20.00;03.30;19.00;05.00;18/10/2018;;
430;VIA BRESCIA;29;entrambi;;;22/10/2018;20.00;03.30;19.00;05.00;18/10/2018;;
560;VIA G. CANESTRINI;29;entrambi;dalla ferrovia al parcheggio ex Sit compreso;;22/10/2018;20.00;03.30;19.00;05.00;18/10/2018;;
2230;VIA PAPIRIA;29;entrambi;;;22/10/2018;20.00;03.30;19.00;05.00;18/10/2018;;
2900;VIA R. DA SANSEVERINO;29;entrambi;;;22/10/2018;20.00;03.30;19.00;05.00;18/10/2018;;
3845;VIA SAN LORENZO;29;entrambi;rotatoria incrocio con Lungadige G. Leopardi, Via Brescia, Lungadige Monte Grappa;;22/10/2018;20.00;03.30;19.00;05.00;18/10/2018;;
3460;VIA VERRUCA;29;entrambi;;;22/10/2018;20.00;03.30;19.00;05.00;18/10/2018;;
5300;LOC. RONCAFORT;30;entrambi;;;23/10/2018;20.00;03.30;19.00;05.00;19/10/2018;;
3780;VIA A. DETASSIS;30;entrambi;;;23/10/2018;20.00;03.30;19.00;05.00;19/10/2018;;
5595;VIA DI MELTA;30;entrambi;;;23/10/2018;20.00;03.30;19.00;05.00;19/10/2018;;
3750;VIA DON LORENZO GUETTI;30;entrambi;;;23/10/2018;20.00;03.30;19.00;05.00;19/10/2018;;
1570;VIA E. MACCANI;30;entrambi;da rotatoria incrocio Via Caduti di Nassiriya a Via Caneppele;;23/10/2018;20.00;03.30;19.00;05.00;19/10/2018;;
5420;VIA G. CAPRONI;30;entrambi;;;23/10/2018;20.00;03.30;19.00;05.00;19/10/2018;;
5080;VIA L. CANEPPELE;30;entrambi;via Maccani fino a rotatoria Roncafort ;;23/10/2018;20.00;03.30;19.00;05.00;19/10/2018;;
3610;VIA MAESTRI DEL LAVORO;30;entrambi;;;23/10/2018;20.00;03.30;19.00;05.00;19/10/2018;;
3680;VIA VITTIME DELLE FOIBE;30;entrambi;;;23/10/2018;20.00;03.30;19.00;05.00;19/10/2018;;
5615;VIA 25 APRILE;31;entrambi;;;24/10/2018;20.00;03.30;19.00;05.00;22/10/2018;;
5010;VIA AEROPORTO;31;entrambi;da incrocio con Via Bolzano alla ferrovia;;24/10/2018;20.00;03.30;19.00;05.00;22/10/2018;;
5038;VIA AVISIO;31;entrambi;;;24/10/2018;20.00;03.30;19.00;05.00;22/10/2018;;
5040;VIA BASSA;31;entrambi;;;24/10/2018;20.00;03.30;19.00;05.00;22/10/2018;;
5610;VIA DON LORENZO MILANI;31;entrambi;;;24/10/2018;20.00;03.30;19.00;05.00;22/10/2018;;
3900;VIA G. BRUNNER;31;entrambi;;;24/10/2018;20.00;03.30;19.00;05.00;22/10/2018;;
3507;VIA G. UNTERVEGER;31;entrambi;;;24/10/2018;20.00;03.30;19.00;05.00;22/10/2018;;
5520;VIA MARCO POLA;31;entrambi;;;24/10/2018;20.00;03.30;19.00;05.00;22/10/2018;;
5101;VIA SANT'ANNA;31;entrambi;;;24/10/2018;20.00;03.30;19.00;05.00;22/10/2018;;
5340;VIA SOPRASASSO;31;entrambi;;;24/10/2018;20.00;03.30;19.00;05.00;22/10/2018;;
5500;PIAZZA DELLA LIBERTA';32;entrambi;;;25/10/2018;20.00;03.30;19.00;05.00;23/10/2018;;
5400;PIAZZALE NEUFAHRN;32;entrambi;;;25/10/2018;20.00;03.30;19.00;05.00;23/10/2018;;
5470;VIA 2 GIUGNO;32;entrambi;;;25/10/2018;20.00;03.30;19.00;05.00;23/10/2018;;
5290;VIA 4 NOVEMBRE;32;entrambi;;;25/10/2018;20.00;03.30;19.00;05.00;23/10/2018;;
5440;VIA 8 MARZO;32;entrambi;;;25/10/2018;20.00;03.30;19.00;05.00;23/10/2018;;
5010;VIA AEROPORTO;32;entrambi;da incrocio con Via Bolzano ad incrocio con Piazza Liberta' ;;25/10/2018;20.00;03.30;19.00;05.00;23/10/2018;;
5785;VIA ISARCO;32;entrambi;;;25/10/2018;20.00;03.30;19.00;05.00;23/10/2018;;
5645;VIA LAURENCE FEININGER;32;entrambi;;;25/10/2018;20.00;03.30;19.00;05.00;23/10/2018;;
5260;VIA PALUDI;32;entrambi;con laterale asilo;;25/10/2018;20.00;03.30;19.00;05.00;23/10/2018;;
290;VIA A. BETTINI;33;entrambi;;;26/10/2018;20.00;02.00;19.00;05.00;24/10/2018;;
3817;VIA DI MADONNA BIANCA;33;entrambi;;;26/10/2018;20.00;02.00;19.00;05.00;24/10/2018;;
3450;VIALE VERONA;33;entrambi;da incrocio Via A. Fogazzaro a incrocio rotonda Via A. Degasperi;;26/10/2018;20.00;02.00;19.00;05.00;24/10/2018;;
;GALLERIA ADRIA;;;;;17/09/2018;20.00;03.30;19.00;05.00;13/09/2018;;
;GALLERIA ADRIA;;;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
;PIAZZA PASI;;;;;17/09/2018;20.00;03.30;19.00;05.00;13/09/2018;;
;PIAZZA PASI;;;;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
;VIA DIAZ;;;;;17/09/2018;20.00;03.30;19.00;05.00;13/09/2018;;
;VIA DIAZ;;;;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
;VIA MALPAGA;;;;;17/09/2018;20.00;03.30;19.00;05.00;13/09/2018;;
;VIA MALPAGA;;;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
;VIA MAZZINI;;;marciapiedi;;17/09/2018;20.00;03.30;19.00;05.00;13/09/2018;;
;VIA MAZZINI;;;marciapiedi;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
;VIA ORIOLA;;;;;17/09/2018;20.00;03.30;19.00;05.00;13/09/2018;;
;VIA ORIOLA;;;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
;VIA ORNE;;;;;17/09/2018;20.00;03.30;19.00;05.00;13/09/2018;;
;VIA ORNE;;;;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
;VIA OSS MAZZURANA;;;;;17/09/2018;20.00;03.30;19.00;05.00;13/09/2018;;
;VIA OSS MAZZURANA;;;;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
;VIA S. VIGILIO;;;;;17/09/2018;20.00;03.30;19.00;05.00;13/09/2018;;
;VIA S. VIGILIO;;;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
;VIA SUFFRAGIO;;;;;17/09/2018;20.00;03.30;19.00;05.00;13/09/2018;;
;VIA VERDI;;;;;17/09/2018;20.00;03.30;19.00;05.00;13/09/2018;;
;VIA VERDI;;;;;20/09/2018;20.00;03.30;19.00;05.00;18/09/2018;;
;VICOLO DEI DALL'ARMI;;;;;17/09/2018;20.00;03.30;19.00;05.00;13/09/2018;;
;VICOLO DEI DALL'ARMI;;;;;19/09/2018;20.00;03.30;19.00;05.00;17/09/2018;;
;VICOLO DEL VÒ;;;;;17/09/2018;20.00;03.30;19.00;05.00;13/09/2018;;
;VICOLO DEL VÒ;;;;;18/09/2018;20.00;03.30;19.00;05.00;14/09/2018;;
;VICOLO DELL'ADIGE;;;;;17/09/2018;20.00;03.30;19.00;05.00;13/09/2018;;
;VICOLO DELL'ADIGE;;;;;18/09/2018;20.00;03.30;19.00;05.00;14/09/2018;;
;VICOLO GALASSO;;;;;17/09/2018;20.00;03.30;19.00;05.00;13/09/2018;;
;VICOLO GALASSO;;;;;18/09/2018;20.00;03.30;19.00;05.00;14/09/2018;;
